drug_name,drug_smile,drug__d,drug__p,drug__h,excp_name,excp_smile,excp__d,excp__p,excp__h,HSP_distance,class
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,desipramine_hydrochloride,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,18.919425,7.477628059,8.19858683,26.17064793,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,nadolol,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,17.82235714,9.369777777,11.78915499,4.836227343,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,omeprazole,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,18.31601904,9.123545684,11.02984403,4.323027338,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,labetalol_hydrochloride,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O.Cl,18.50526306,11.50463741,11.08936588,1.266923264,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,prednisone,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,18.76733479,5.894975109,11.85283519,24.80599613,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,risperidone,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,18.42561536,10.00976384,8.154888406,15.56139658,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,fluconazole,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,18.52114949,11.26562529,12.63746643,0.626258056,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,methotrexate_hydrate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O.O,18.53092491,14.94814056,15.95675634,32.47295813,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,tenofovir_alafenamide,C[C@H](CN1C=NC2=C1N=CN=C2N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3,18.28924375,7.930528598,10.34633359,11.74452312,0
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,18.62250542,10.86533406,11.98559766,carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,19.44831522,12.06131878,10.9368781,5.258039504,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,17.4346444,15.34478192,13.78781519,98.7673144,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,succinic_acid,C(CC(=O)O)C(=O)O,17.5514903,7.946605963,15.15963616,24.64060613,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,octyl_gallate,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,17.57266765,10.07375441,10.34507071,17.82400506,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,DL-malic_acid,C(C(C(=O)O)O)C(=O)O,17.53504598,9.403026588,16.75629812,49.33265214,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,adipic_acid,C(CCC(=O)O)CC(=O)O,17.44565127,7.984547398,12.6149604,9.083525146,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,Triazabicyclodecene,C1CNC2=NCCCN2C1,18.33794889,8.899248771,9.988488166,9.443186764,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,DBU,C1CCC2=NCCCN2CC1,17.83435466,6.557546802,5.563241566,27.00778061,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,L-asparagine,C([C@@H](C(=O)O)N)C(=O)N,18.18056961,19.35613991,21.81000559,302.3890369,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,17.65395412,19.23707522,17.93310836,228.7002422,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,"3,3'-thiodipropionic_acid",C(CSCCC(=O)O)C(=O)O,17.24694071,10.33521188,13.96288092,32.11961564,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,17.29545915,19.07694911,17.48052125,219.7648202,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,borneol,C[C@]12CC[C@H](C1(C)C)C[C@H]2O,16.76918117,5.855849954,10.92557587,6.513492595,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,cinnamaldehyde,C1=CC=C(C=C1)/C=C/C=O,19.17805714,9.240588986,6.822153965,30.98726396,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,aspartame,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,18.27396772,13.82660448,15.49386628,84.78198831,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,squalene,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,16.0601683,1.555463302,7.342429252,46.5270113,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,benzaldehyde,C1=CC=C(C=C1)C=O,19.33866272,7.933888592,5.663796399,36.07124574,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,sodium_deoxycholate,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],17.36179797,6.572261802,13.22197792,8.501965445,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,cholic_acid,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@H]3[C@H]2[C@H](O)C[C@H]4[C@]3(C)CC[C@@H](O)C4)CCC(O)=O,17.9143639,4.766671136,12.06720837,3.356749671,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,glycocholic_acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,18.08331659,5.07050739,12.45693591,3.870540259,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,sucrose_octaacetate,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,17.21068236,7.506583181,11.51565043,5.747680919,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,trans_anethole,C/C=C/C1=CC=C(C=C1)OC,16.87061444,3.871616028,6.389237294,28.554621,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,indomethacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,17.93043628,10.04934806,11.90617426,18.09568634,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,terpinyl_butyrate,CCCC(=O)OC(C)(C)[C@@H]1CCC(=CC1)C,15.86904593,5.299340291,6.298779619,38.7610269,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,18.75260979,4.84200912,12.00534993,4.98893053,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,candesartan_cilexetil,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,18.55694965,6.941073413,10.57701655,2.02718347,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,neohesperidin_DC,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,17.54721893,12.27368846,15.6283856,64.85427204,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,ursodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,17.88213379,4.357631319,11.48982527,3.31411326,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,18.32334593,13.08746216,9.113537415,53.49413061,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,eucalyptol,CC1(C2CCC(O1)(CC2)C)C,16.51007803,2.335305343,4.154605885,65.56949855,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,beta_carotene,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,17.70583094,4.037987619,6.183207108,24.68728963,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,menthol,CC1CCC(C(C1)O)C(C)C,17.075068,3.098651667,8.72143948,15.93726189,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,alpha-terpineol,CC1=CCC(CC1)C(C)(C)O,16.24289246,5.505595677,9.827451344,13.90811001,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,fenchyl_alcohol,CC1(C2CCC(C2)(C1O)C)C,16.47441762,3.0316424,10.24582655,18.66240311,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,biotin,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,17.11675643,10.53965592,12.03278584,26.0099969,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,xylitol,C([C@H](C([C@H](CO)O)O)O)O,17.24777617,18.45773058,20.11130082,246.752499,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,trans-cinnamic_acid,C1=CC=C(C=C1)/C=C/C(=O)O,19.76694015,8.831582297,11.54891619,20.81351716,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,thimerosal,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],17.50724647,10.08029638,7.554322914,27.96878188,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,tyramine,C1=CC(=CC=C1CCN)O,17.71689349,12.31692235,15.27636872,61.50984457,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,fumaric_acid,C(=C/C(=O)O)\C(=O)O,18.31305067,6.785640336,15.72073292,26.05973714,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,congo_red,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],19.21848251,10.84209423,13.35241327,36.25037877,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,vanillin,COC1=C(C=CC(=C1)C=O)O,16.30847674,11.0059001,14.15513227,49.18098199,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,17.86396885,9.401770869,11.69051826,12.84165447,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,19.14074722,16.08038085,24.91209957,308.6942298,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,vitamin_A_palmitate,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,17.44471085,5.375220407,6.865113835,16.56095454,1
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,acetylcholine_chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],16.51409847,7.657829123,7.553692548,22.11326879,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,dibutyl_phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,17.84468084,9.55408269,4.109953303,56.54959069,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,trometamol,C(C(CO)(CO)N)O,17.17302412,13.38788004,22.45891023,196.0054213,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,benzoyl_peroxide,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,18.23868347,8.594894072,6.374837113,25.83566961,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,triethyl_citrate,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,15.60077164,8.809795459,11.12561857,32.00879932,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,16.08888897,8.018880231,8.894266257,22.70466717,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,glycerol,C(C(CO)O)O,17.30957546,11.38302748,28.46080167,346.4644516,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,propylene_glycol,CC(CO)O,16.5921309,9.266816167,21.28404374,131.0227674,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,18.34275798,12.08449961,11.00809628,37.81099463,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,L-proline,C1C[C@H](NC1)C(=O)O,18.46214255,9.123651976,14.07922253,21.98973344,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,L-lysine,C(CCN)C[C@@H](C(=O)O)N,17.48435203,9.220371578,19.16535034,83.25897699,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,L-ascorbic_acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,17.99997488,14.61558237,18.12531746,129.6810018,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,stearic_acid,CCCCCCCCCCCCCCCCCC(=O)O,15.9679568,3.264248951,9.628027264,25.67131273,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,(R)-(+)-Limonene,CC1=CC[C@@H](CC1)C(=C)C,17.04413445,2.860487845,2.641368182,78.76381166,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,meglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,17.51857549,18.50488788,17.97640554,210.9303102,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,hydrochlorothiazide,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,19.6585418,14.64130525,15.00561432,104.0771668,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,ketoprofen,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,18.20825323,11.37510422,10.09352339,29.68143369,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,memantine_hydrochloride,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,16.64548038,5.760877725,7.358415891,19.05539129,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,naproxen_sodium,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],17.86567825,11.09989507,7.823769206,34.74421452,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,mannitol,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,17.58173425,18.39771173,23.01200716,306.5387879,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,D-sorbitol,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,17.58173425,18.39771173,23.01200716,306.5387879,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,tannic_acid,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,18.60804731,8.764331316,12.57266315,12.5533393,0
Lumefantrine,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,18.03939031,5.972667461,10.71081753,rhodamine_B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],18.68739446,7.892066589,11.23325753,5.636674074,0
